timeout_subtype,n,mean,std,sigma2_h0,sigma2_h1,glrt_stat,glrt_p,t_stat,t_p,ci_low,ci_high,crit,reject_h0,signif,metric,slice,streak_bucket,margin_bucket,time_bucket
official_inferred,3085,0.01022139377216678,0.6881455351692781,0.4734952555086046,0.4733907786179589,0.6807814189534163,0.4093177751523661,0.8250065703089097,0.40943166749762305,-0.014071054203951348,0.03451384174828491,3.8414588206941205,false,ns,excess_ppp_for_post,margin_bucket,,up1-5,
official_inferred,959,-0.02416685764437642,0.7130298417107584,0.5084654445714133,0.5078814075630097,1.1021661582027582,0.2937912141647616,-1.049595067574895,0.2941690292894701,-0.06935198688205046,0.02101827159329763,3.8414588206941205,false,ns,excess_ppp_for_post,margin_bucket,,up15+,
official_inferred,2287,-0.0015897904583825877,0.6730840096094658,0.4528465169420575,0.45284398950835597,0.012764273964064278,0.9100471356751171,-0.11295454102565036,0.9100765133705748,-0.02919012117161974,0.02601054025485456,3.8414588206941205,false,ns,excess_ppp_for_post,margin_bucket,,up6-15,
challenge,1396,0.015600817968535177,0.09892217904607681,0.010021973288176758,0.009778587766889389,34.320573041612406,4.674145404059971e-9,5.892456759913119,4.763491823212007e-9,0.010407127925123247,0.020794508011947106,3.8414588206941205,true,***,wp_added_calling,overall,,,
full,74236,-0.038973816578982474,0.09809499756246073,0.011141457303379947,0.009622498924647777,10880.69989936897,0.0,-108.25135912331086,0.0,-0.039679475361745,-0.03826815779621995,3.8414588206941205,true,***,wp_added_calling,overall,,,
official_inferred,14538,-0.01262726994164595,0.09682686764164863,0.009534245351307365,0.00937479740512817,245.185249759297,0.0,-15.724104246829164,0.0,-0.014201353572361616,-0.011053186310930285,3.8414588206941205,true,***,wp_added_calling,overall,,,
challenge,623,0.005889963895342451,0.08203605831289232,0.006753804106642081,0.006719112431953643,3.208356711069117,0.07326303003375945,1.7920572132562895,0.07360972609602912,-0.0005644193834420915,0.012344347174126993,3.8414588206941205,false,ns,wp_added_calling,streak_bucket,calm,,
challenge,220,-0.03628278865597222,0.07744770298686476,0.007287323147423106,0.0059708823947691595,43.8331436720431,3.575972851166398e-11,-6.948698333472053,4.1622039148592194e-11,-0.04657365542359101,-0.025991921888353427,3.8414588206941205,true,***,wp_added_calling,streak_bucket,down3-5,,
challenge,54,-0.11106946340244678,0.09434511163183802,0.02107259245435322,0.008736166753845755,47.547094682372204,5.369815703204495e-12,-8.651116310161221,1.035305174923451e-11,-0.1368207217874367,-0.08531820501745685,3.8414588206941205,true,***,wp_added_calling,streak_bucket,down6-9,,
challenge,362,0.0553430874574604,0.09279591375418927,0.011650151420540825,0.008587294091216715,110.4228502291916,0.0,11.347202790940536,0.0,0.04575170685240512,0.06493446806251568,3.8414588206941205,true,***,wp_added_calling,streak_bucket,up3-5,,
challenge,103,0.11120742804556387,0.0909513863165737,0.020558934544125544,0.008191842491616277,94.77614797390768,0.0,12.409180048545965,0.0,0.09343192592677604,0.1289829301643517,3.8414588206941205,true,***,wp_added_calling,streak_bucket,up6-9,,
full,21588,-0.001353252928013115,0.08254272935654182,0.006814817857121824,0.006812986563634648,5.801956473473891,0.01600835211387852,-2.4088311296327736,0.016012022770032885,-0.0024543993264309824,-0.00025210652959524785,3.8414588206941205,true,*,wp_added_calling,streak_bucket,calm,,
full,2834,-0.12057222300458356,0.0951581351159355,0.02358953648351258,0.00905187552324555,2714.493813493394,0.0,-67.45299983806355,0.0,-0.12407715564296225,-0.11706729036620488,3.8414588206941205,true,***,wp_added_calling,streak_bucket,down10+,,
full,27399,-0.05032312625094916,0.08221532849865658,0.009291530574827728,0.00675911353915876,8718.67815307294,0.0,-101.31696527327328,0.0,-0.051296663824056274,-0.049349588677842046,3.8414588206941205,true,***,wp_added_calling,streak_bucket,down3-5,,
full,15219,-0.10278343806614336,0.088520464429267,0.018399792889127072,0.007835357748430345,12992.351841231506,0.0,-143.24270553567462,0.0,-0.10418991708929684,-0.10137695904298988,3.8414588206941205,true,***,wp_added_calling,streak_bucket,down6-9,,
full,250,0.09323456756407736,0.09023784452696718,0.016802981699394114,0.008110297110533609,182.1054625568387,0.0,16.336471228278924,0.0,0.08199414020433712,0.1044749949238176,3.8414588206941205,true,***,wp_added_calling,streak_bucket,up10+,,
full,5476,0.04699872564107805,0.08268372299382817,0.009044229794328278,0.006835349582442951,1533.3859484276652,0.0,42.06276122447195,0.0,0.04480828032863528,0.04918917095352082,3.8414588206941205,true,***,wp_added_calling,streak_bucket,up3-5,,
full,1470,0.0952695736220564,0.08829370877478437,0.01686676741630819,0.0077904757581797645,1135.4916950287418,0.0,41.36977217126625,0.0,0.0907522920964816,0.0997868551476312,3.8414588206941205,true,***,wp_added_calling,streak_bucket,up6-9,,
official_inferred,6736,0.0025392454557387274,0.08327168952858563,0.006939592624257892,0.006933144856773403,6.261513268353603,0.012338876341501437,2.5026974254498695,0.012348591000334475,0.0005503017872756852,0.00452818912420177,3.8414588206941205,true,*,wp_added_calling,streak_bucket,calm,,
official_inferred,130,-0.1380148431499752,0.09904105557773918,0.0287817727682039,0.009733675838491645,140.93958942913554,0.0,-15.888474889587394,0.0,-0.1552012470847449,-0.1208284392152055,3.8414588206941205,true,***,wp_added_calling,streak_bucket,down10+,,
official_inferred,4334,-0.04697328461356656,0.08489536132922733,0.009412048893282043,0.007205559425894913,1157.7752038515944,0.0,-36.42599484019505,0.0,-0.049501470073346716,-0.04444509915378641,3.8414588206941205,true,***,wp_added_calling,streak_bucket,down3-5,,
official_inferred,1146,-0.10250422818283723,0.09128666407320764,0.018833100231719357,0.008325983436360195,935.4050956378045,0.0,-38.01252790498201,0.0,-0.10779504153025639,-0.09721341483541808,3.8414588206941205,true,***,wp_added_calling,streak_bucket,down6-9,,
official_inferred,39,0.11985345143355904,0.10184383568629865,0.024471063691236913,0.010106213870700419,34.48929417630561,4.28602242585896e-9,7.349335963830078,8.323388200892623e-9,0.08683949904372196,0.15286740382339611,3.8414588206941205,true,***,wp_added_calling,streak_bucket,up10+,,
official_inferred,1771,0.053728660348252896,0.0845521357360077,0.010031795861965793,0.00714502691914787,600.9765523012752,0.0,26.741804571163954,0.0,0.04978807742764315,0.05766924326886264,3.8414588206941205,true,***,wp_added_calling,streak_bucket,up3-5,,
official_inferred,382,0.10075036842423077,0.09091766893891802,0.01839502046048272,0.008244383722864481,306.57325699565496,0.0,21.65858262261216,0.0,0.09160404633452737,0.10989669051393416,3.8414588206941205,true,***,wp_added_calling,streak_bucket,up6-9,,
challenge,224,0.023550069993859994,0.12067154090713965,0.015051219345972294,0.014496613549256588,8.409841161380438,0.003731952646989889,2.9208641139132454,0.0038492285343019184,0.007661225237047976,0.039438914750672016,3.8414588206941205,true,**,wp_added_calling,margin_bucket,,down1-5,
challenge,93,0.0020749002276070623,0.045997203581731684,0.0020972980263869196,0.0020929928154323958,0.19110117878087232,0.6620016920133509,0.4350180358984769,0.664568110374848,-0.007398111489201161,0.011547911944415287,3.8414588206941205,false,ns,wp_added_calling,margin_bucket,,down15+,
challenge,288,0.00904155431271099,0.09417235490601718,0.00891938896477989,0.008837639260390188,2.6518042213976845,0.10343244239518601,1.6293557165556432,0.10433479582526783,-0.0018806566551053464,0.019963765280527325,3.8414588206941205,false,ns,wp_added_calling,margin_bucket,,down6-15,
challenge,46,-0.017969117920582617,0.11807853789562632,0.01396233159059595,0.013639442391752146,1.0762772518562465,0.29953185539566995,-1.0321307276925153,0.30752634250647226,-0.05303411533612991,0.017095879494964675,3.8414588206941205,false,ns,wp_added_calling,margin_bucket,,tied,
challenge,251,0.02154649270138729,0.11945602979013129,0.014677142835002582,0.014212891487271647,8.067634595365378,0.004506290490373321,2.8576258824879717,0.004627683543098726,0.00669647926215554,0.03639650614061904,3.8414588206941205,true,**,wp_added_calling,margin_bucket,,up1-5,
challenge,128,0.014035941410110313,0.03519347468399214,0.0014259119001919954,0.001228904248923946,19.03214351460083,0.00001285349158808291,4.512158888791029,0.000014439447960423735,0.00788044118620024,0.02019144163402039,3.8414588206941205,true,***,wp_added_calling,margin_bucket,,up15+,
challenge,366,0.020022956551985563,0.09363124600969114,0.00914377598499654,0.008742857195913839,16.410115476081536,0.00005101227215387194,4.091173944794838,0.0000528521259828274,0.010398619829882237,0.02964729327408889,3.8414588206941205,true,***,wp_added_calling,margin_bucket,,up6-15,
full,13777,-0.052493013454790446,0.11611370238000845,0.01623692972601255,0.013481413264447737,2562.195747072637,0.0,-53.063435111649206,0.0,-0.054432078572612605,-0.05055394833696829,3.8414588206941205,true,***,wp_added_calling,margin_bucket,,down1-5,
full,7733,-0.021611183368656462,0.04111924429175071,0.002157616851364931,0.0016905736047712373,1886.360340449214,0.0,-46.2176041953647,0.0,-0.022527798874729898,-0.020694567862583026,3.8414588206941205,true,***,wp_added_calling,margin_bucket,,down15+,
full,19018,-0.06108259752294345,0.0935907026935208,0.012489842775591814,0.008758759055441916,6748.756034753674,0.0,-90.00511902012236,0.0,-0.0624128253226699,-0.05975236972321699,3.8414588206941205,true,***,wp_added_calling,margin_bucket,,down6-15,
full,2982,-0.040607421297806714,0.1236068030574627,0.016922480804222647,0.015273518139765081,305.7220199739872,0.0,-17.939769420360903,0.0,-0.04504568410675988,-0.03616915848885355,3.8414588206941205,true,***,wp_added_calling,margin_bucket,,tied,
full,12333,-0.03452187123918216,0.11766070305573731,0.015034678117272337,0.013842918523417664,1018.5282465977566,0.0,-32.58346415532241,0.0,-0.03659863832258985,-0.03244510415577447,3.8414588206941205,true,***,wp_added_calling,margin_bucket,,up1-5,
full,5112,-0.002983969970874688,0.03387991463649929,0.0011565281525370002,0.0011476240757499184,39.50942698560696,3.2647951009323606e-10,-6.297201111988624,3.2842306652014486e-10,-0.003912931727423997,-0.0020550082143253796,3.8414588206941205,true,***,wp_added_calling,margin_bucket,,up15+,
full,13281,-0.02102042449480698,0.08743256793318548,0.00808573658808432,0.007643878342142438,746.3454988632999,0.0,-27.706625620962903,0.0,-0.022507542804727648,-0.01953330618488631,3.8414588206941205,true,***,wp_added_calling,margin_bucket,,up6-15,
official_inferred,3404,-0.028804515592156226,0.111250168852507,0.013202664289247192,0.01237296417074842,220.93616336446576,0.0,-15.106180614164517,0.0,-0.03254311117653626,-0.025065920007776195,3.8414588206941205,true,***,wp_added_calling,margin_bucket,,down1-5,
official_inferred,1073,-0.008272512011574518,0.03371652760673037,0.0012041792254317853,0.0011357447704501407,62.780771811725614,2.3314683517128287e-15,-8.037008473546344,2.4424906541753444e-15,-0.010292187934805297,-0.006252836088343741,3.8414588206941205,true,***,wp_added_calling,margin_bucket,,down15+,
official_inferred,2987,-0.030319079481146857,0.09089835536244367,0.009178991431164922,0.008259744850580822,315.19909898439386,0.0,-18.22961922326459,0.0,-0.033580167940249366,-0.02705799102204435,3.8414588206941205,true,***,wp_added_calling,margin_bucket,,down6-15,
official_inferred,743,-0.010557163863244842,0.11514192947376636,0.013351274207923971,0.013239820499088568,6.228445388341554,0.012571405701877758,-2.499241171174378,0.012660972621142408,-0.018849868070496344,-0.0022644596559933394,3.8414588206941205,true,*,wp_added_calling,margin_bucket,,tied,
official_inferred,3085,0.0037733742535467885,0.1110147599454445,0.012334520375622503,0.012320282022365174,3.5632266665996046,0.05907280545973692,1.8878902426496498,0.05913448459615833,-0.00014559367217339752,0.007692342179266974,3.8414588206941205,false,ns,wp_added_calling,margin_bucket,,up1-5,
official_inferred,959,0.0011524900684999043,0.029405870458216472,0.0008651317769183466,0.0008638035435603557,1.4734802694068119,0.22479738737313426,1.2137030839521763,0.2251602619348405,-0.0007109776004168269,0.0030159577374166352,3.8414588206941205,false,ns,wp_added_calling,margin_bucket,,up15+,
official_inferred,2287,0.0039408358833247755,0.08397414236346695,0.007064103407775897,0.007048573220316596,5.033425478716216,0.02486267737099035,2.244273876356025,0.024910108103466166,0.0004974111881861686,0.007384260578463382,3.8414588206941205,true,*,wp_added_calling,margin_bucket,,up6-15,
challenge,30,0.006016508501753043,0.13650768824472448,0.018049402359473263,0.018013203984921598,0.060225907739109935,0.8061392397939435,0.2414059945051561,0.8109392563235662,-0.04495630000348863,0.05698931700699472,3.8414588206941205,false,ns,wp_added_calling,time_bucket,,,OT
challenge,150,0.019308852069331608,0.10861065658627568,0.012090464660843228,0.011717632892607896,4.69834578668709,0.03019166287170849,2.1773570188840043,0.031027697133821697,0.0017855218096912116,0.03683218232897201,3.8414588206941205,true,*,wp_added_calling,time_bucket,,,Q1
challenge,331,0.026618589012969755,0.0964756989454066,0.009987990249958494,0.0092794409689171,24.355672344862818,8.009056229330014e-7,5.0197385076974355,8.480266695531924e-7,0.01618706542303724,0.037050112602902266,3.8414588206941205,true,***,wp_added_calling,time_bucket,,,Q2
challenge,356,0.005888410215630683,0.0864549578688579,0.007488137441546276,0.007453464066678732,1.6522651341927237,0.19865091441951166,1.2850888425932459,0.19959903239202137,-0.0031230704012886355,0.01489989083255,3.8414588206941205,false,ns,wp_added_calling,time_bucket,,,Q3
challenge,433,0.015990554946694005,0.10798943197771024,0.011890482893579904,0.011634785046076663,9.41298764237556,0.002154538853379684,3.081244968376446,0.002193170778595155,0.005790468783270431,0.02619064111011758,3.8414588206941205,true,**,wp_added_calling,time_bucket,,,Q4_clutch
challenge,96,0.009072724235903702,0.07307818238250473,0.0053671056826796,0.005284791357618846,1.4837418122339145,0.2231899975221069,1.216425709037169,0.22683646902640775,-0.005734291729019573,0.023879740200826977,3.8414588206941205,false,ns,wp_added_calling,time_bucket,,,Q4_early
full,404,-0.05296517785556843,0.11775247433952842,0.01663663437436052,0.013831324309088521,74.60718759612374,0.0,-9.040887721207286,0.0,-0.06448202751176477,-0.04144832819937209,3.8414588206941205,true,***,wp_added_calling,time_bucket,,,OT
full,15673,-0.04105982366873558,0.10924962178634012,0.013620627448879066,0.011934718329171408,2070.931617272789,0.0,-47.05147089253928,0.0,-0.042770333239946015,-0.03934931409752515,3.8414588206941205,true,***,wp_added_calling,time_bucket,,,Q1
full,16909,-0.04485866576751162,0.09709390955566213,0.01143896964005341,0.00942666974561209,3271.6046639336423,0.0,-60.07770384117284,0.0,-0.04632223141666097,-0.04339510011836228,3.8414588206941205,true,***,wp_added_calling,time_bucket,,,Q2
full,17587,-0.04060818097106946,0.09423551322438983,0.01052885137716275,0.008879827015383621,2995.7196793529206,0.0,-57.14718171807838,0.0,-0.042001006444121934,-0.03921535549801699,3.8414588206941205,true,***,wp_added_calling,time_bucket,,,Q3
full,11035,-0.020045880603682162,0.09531829269370361,0.00948659090940522,0.009084753580228139,477.6140078553553,0.0,-22.092000950328103,0.0,-0.021824511446972922,-0.018267249760391402,3.8414588206941205,true,***,wp_added_calling,time_bucket,,,Q4_clutch
full,12628,-0.04232136115623339,0.08943783668156777,0.009789590796727862,0.00799849318661152,2551.6955765697026,0.0,-53.174770947527705,0.0,-0.04388142984954844,-0.04076129246291834,3.8414588206941205,true,***,wp_added_calling,time_bucket,,,Q4_early
official_inferred,5209,-0.015174907451813944,0.1067134471140471,0.01161585144108278,0.011385573624911662,104.302861148262,0.0,-10.26323045549309,0.0,-0.018073525585001526,-0.01227628931862636,3.8414588206941205,true,***,wp_added_calling,time_bucket,,,Q1
official_inferred,3623,-0.0101302168706161,0.09553171428758878,0.009226410736455635,0.00912378944260992,40.52280847026023,1.9433421538650464e-10,-6.3827133255704265,1.9600943090836154e-10,-0.013241980832564417,-0.007018452908667781,3.8414588206941205,true,***,wp_added_calling,time_bucket,,,Q2
official_inferred,3647,-0.013348702694740287,0.09055234782276439,0.008375667211150947,0.008197479347518381,78.4252016802961,0.0,-8.902402522376477,0.0,-0.01628854557754432,-0.010408859811936254,3.8414588206941205,true,***,wp_added_calling,time_bucket,,,Q3
official_inferred,613,0.0002411342176128384,0.0718759915318245,0.00515778864018715,0.005157730494476246,0.006910620845945978,0.9337480573258199,0.08306254446093901,0.9338289682493606,-0.005460002243322064,0.005942270678547742,3.8414588206941205,false,ns,wp_added_calling,time_bucket,,,Q4_clutch
official_inferred,1446,-0.013341962877307545,0.08608927681783504,0.00758424613210601,0.007406238158686558,34.3433373019678,4.619791882376489e-9,-5.893249320796227,4.70507544036991e-9,-0.01778292353937822,-0.00890100221523687,3.8414588206941205,true,***,wp_added_calling,time_bucket,,,Q4_early
